"Program","Year","Period","Geo.Level","State","State.ANSI","Commodity","Market_Type","Measure_Operation","Unit_of_Measure","Domain","Chemical_Use","Chemical_Name","Chemical_Code","Value","CV...."
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS SUBTILIS",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BORAX DECAHYDRATE",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,1.4,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,8.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYFLUFENAMID",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,1.8,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,1.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,1.8,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,2.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,1.9,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POTASSIUM BICARBON.",NA,5,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRIMETHANIL",NA,1.4,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,1.4,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(SULFUR",NA,4.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,1.5,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIOPHANATE-METHYL",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,2.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLOXYSTROBIN",NA,2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLUMIZOLE",NA,1.8,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(OXYFLUORFEN",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,1,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,1.4,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,1.5,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,1.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,1.7,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,1.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAK ABTS-1857",NA,1.5,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI ABTS-351",NA,2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI SA-11",NA,1.7,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,1.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",NA,1.9,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYANTRANILIPROLE",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN",NA,1.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,1.1,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPYROXIMATE",NA,1.1,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,1.8,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,1.4,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NALED",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL",NA,1.5,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL, CLAR. HYD.",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,2.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(PYRETHRINS",NA,1.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINETORAM",NA,1.5,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPINOSAD",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(SPIROMESIFEN",NA,1.1,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(THIAMETHOXAM",NA,1.4,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(CHLOROPICRIN",NA,1.1,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(DICHLOROPROPENE",NA,1.1,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(FLUTRIAFOL",NA,1.6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(HYDROGEN PEROXIDE",NA,2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(METAM-POTASSIUM",NA,1.2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(PEROXYACETIC ACID",NA,2,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","APPLICATIONS","NUMBER, AVG","CHEMICAL, OTHER","OTHER","(REYNOUTRIA SACHALINE",NA,1.3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(AZOXYSTROBIN",NA,18,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747",NA,48,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BACILLUS SUBTILIS",NA,11,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BORAX DECAHYDRATE",NA,7,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(BOSCALID",NA,10,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CAPTAN",NA,45,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYFLUFENAMID",NA,41,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(CYPRODINIL",NA,49,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FENHEXAMID",NA,44,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUDIOXONIL",NA,49,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUOPYRAM",NA,39,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(FLUXAPYROXAD",NA,23,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MEFENOXAM",NA,11,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(MYCLOBUTANIL",NA,44,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PENTHIOPYRAD",NA,25,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POLYOXIN D ZINC SALT",NA,32,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(POTASSIUM BICARBON.",NA,3,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PROPICONAZOLE",NA,21,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRACLOSTROBIN",NA,35,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(PYRIMETHANIL",NA,28,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(QUINOLINE",NA,37,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(SULFUR",NA,88,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TETRACONAZOLE",NA,38,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIOPHANATE-METHYL",NA,29,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(THIRAM",NA,49,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TOTAL)",NA,99,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLOXYSTROBIN",NA,40,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, FUNGICIDE","FUNGICIDE","(TRIFLUMIZOLE",NA,35,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(FLUMIOXAZIN",NA,12,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(OXYFLUORFEN",NA,11,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(PENDIMETHALIN",NA,20,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, HERBICIDE","HERBICIDE","(TOTAL)",NA,27,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ABAMECTIN",NA,20,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACEQUINOCYL",NA,42,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(ACETAMIPRID",NA,32,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(AZADIRACHTIN",NA,30,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENAZATE",NA,49,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BIFENTHRIN",NA,45,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAK ABTS-1857",NA,61,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI ABTS-351",NA,5,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(BT KURSTAKI SA-11",NA,17,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHLORANTRANILIPROLE",NA,43,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",NA,7,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYANTRANILIPROLE",NA,19,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(CYFLUMETOFEN",NA,49,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPROPATHRIN",NA,25,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FENPYROXIMATE",NA,4,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLONICAMID",NA,57,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(FLUPYRADIFURONE",NA,38,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(HEXYTHIAZOX",NA,26,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(IMIDACLOPRID",NA,10,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(MALATHION",NA,30,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(METHOXYFENOZIDE",NA,30,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NALED",NA,7,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL",NA,7,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NEEM OIL, CLAR. HYD.",NA,6,""
"SURVEY",2021,"YEAR","STATE","CALIFORNIA",6,"STRAWBERRIES","BEARING","TREATED","PCT OF AREA BEARING, AVG","CHEMICAL, INSECTICIDE","INSECTICIDE","(NOVALURON",NA,49,""
